Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,MAE,MFE,ETD,Bars,
978,NQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21299.75,21309.25,5/15/2025 10:14:32 AM,5/15/2025 10:16:07 AM,,,$190.00,$4339.00,$0.00,$195.00,$215.00,$25.00,0,
979,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21323.50,21280.75,5/15/2025 10:03:44 AM,5/15/2025 10:17:14 AM,MNQ_VIXSell_638829002154148287,MNQ_Target_7e7fe188-b1ea-465d-9fa6-b18577216496,$85.50,$4424.50,$0.00,$25.00,$85.50,$0.00,82,
980,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21321.25,21277.75,5/15/2025 10:03:24 AM,5/15/2025 10:17:20 AM,MNQ_VIXSell_638829002048121377,MNQ_Target_1c87a085-926e-406e-a275-db6c853d5738,$87.00,$4511.50,$0.00,$29.50,$87.00,$0.00,85,
981,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21304.25,21286.25,5/15/2025 10:16:05 AM,5/15/2025 10:29:48 AM,MNQ_VIXSell_638829009660819138,MNQ_Target_c68ed626-ba26-481d-8720-9bf77f502b4a,$36.00,$4547.50,$0.00,$18.50,$52.50,$16.50,83,
982,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21307.25,21285.75,5/15/2025 10:16:06 AM,5/15/2025 10:30:12 AM,MNQ_VIXSell_638829009670866474,MNQ_Target_6fd18042-c4b7-4957-aab9-b37199f92534,$43.00,$4590.50,$0.00,$12.50,$52.50,$9.50,86,
983,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21323.75,21270.25,5/15/2025 10:03:45 AM,5/15/2025 10:33:19 AM,MNQ_VIXSell_638829002215815081,MNQ_Target_f35855f1-2591-4d29-9dd5-abaf97f720c9,$107.00,$4697.50,$0.00,$24.50,$107.00,$0.00,178,
984,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21300.25,21270.25,5/15/2025 10:16:02 AM,5/15/2025 10:33:19 AM,MNQ_VIXSell_638829009629635364,MNQ_Target_f35855f1-2591-4d29-9dd5-abaf97f720c9,$60.00,$4757.50,$0.00,$59.50,$64.50,$4.50,104,
985,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21303.75,21266.00,5/15/2025 10:16:04 AM,5/15/2025 10:33:20 AM,MNQ_VIXSell_638829009650685671,MNQ_Target_75f1eb8c-fdbb-4428-852f-ae560ca51999,$75.50,$4833.00,$0.00,$52.50,$75.50,$0.00,105,
986,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Short,1,21326.50,21266.00,5/15/2025 10:21:04 AM,5/15/2025 10:33:20 AM,MNQ_ScaleIn_638829009655181307,MNQ_Target_75f1eb8c-fdbb-4428-852f-ae560ca51999,$121.00,$4954.00,$0.00,$7.00,$121.00,$0.00,75,
987,NQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21376.50,21371.00,5/15/2025 11:13:33 AM,5/15/2025 11:14:45 AM,,,$110.00,$5064.00,$0.00,$25.00,$115.00,$5.00,0,
988,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21312.75,21395.25,5/15/2025 10:22:06 AM,5/15/2025 11:25:03 AM,MNQ_VIXSell_638829013265252401,MNQ_VIXBuy_638829051041939855,($165.00),$4899.00,$0.00,$165.00,$52.50,$217.50,379,
989,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21312.25,21394.75,5/15/2025 10:22:07 AM,5/15/2025 11:25:04 AM,MNQ_VIXSell_638829013275278460,MNQ_VIXBuy_638829051051976534,($165.00),$4734.00,$0.00,$165.00,$53.00,$218.00,379,
990,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21324.75,21392.75,5/15/2025 10:21:02 AM,5/15/2025 11:25:07 AM,MNQ_ScaleIn_638829009633797923,MNQ_VIXBuy_638829051083179670,($136.00),$4598.00,$0.00,$136.00,$113.50,$249.50,385,
991,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21396.00,21413.75,5/15/2025 11:25:06 AM,5/15/2025 11:39:50 AM,MNQ_VIXBuy_638829051064206644,MNQ_Target_8588c5a0-b467-4ff7-a1b7-946fd0f3b270,$35.50,$4633.50,$0.00,$31.50,$38.00,$2.50,90,
992,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21394.00,21416.75,5/15/2025 11:25:02 AM,5/15/2025 11:40:19 AM,MNQ_VIXBuy_638829051031347963,Close,$45.50,$4679.00,$0.00,$27.50,$48.50,$3.00,0,
993,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21417.00,21416.00,5/15/2025 11:40:13 AM,5/15/2025 11:41:07 AM,MNQ_VIXBuy_638829060142890223,Close,($2.00),$4677.00,$0.00,$4.00,$18.50,$20.50,0,
994,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21413.00,21417.00,5/15/2025 11:39:50 AM,5/15/2025 11:41:10 AM,MNQ_Target_f5493c89-b7c7-4fb4-be17-0e8de645a377,MNQ_VIXBuy_638829060710423134,($8.00),$4669.00,$0.00,$8.00,$8.00,$16.00,8,
995,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21412.50,21416.25,5/15/2025 11:39:50 AM,5/15/2025 11:41:11 AM,MNQ_Target_b1a714cd-b84a-4106-8a2d-8cfb5c9e17d2,MNQ_VIXBuy_638829060720476918,($7.50),$4661.50,$0.00,$7.50,$7.50,$15.00,8,
996,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21413.75,21418.75,5/15/2025 11:39:50 AM,5/15/2025 11:41:16 AM,MNQ_Target_ab5cf514-849b-4a9c-a2f0-bbdd9a094f24,MNQ_VIXBuy_638829060768661736,($10.00),$4651.50,$0.00,$10.00,$10.00,$20.00,9,
997,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21416.25,21432.50,5/15/2025 11:41:23 AM,5/15/2025 11:43:17 AM,MNQ_VIXBuy_638829060838415979,MNQ_Target_668775c1-3657-4a44-9811-eff69b176f72,$32.50,$4684.00,$0.00,$6.00,$32.50,$0.00,12,
998,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21418.50,21441.00,5/15/2025 11:41:19 AM,5/15/2025 11:44:10 AM,MNQ_VIXBuy_638829060803143998,MNQ_Target_2aa691bd-0ed9-413e-9fbb-4b7483e26a0d,$45.00,$4729.00,$0.00,$10.50,$45.00,$0.00,19,
999,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,,Short,1,21432.75,21443.25,5/15/2025 11:43:17 AM,5/15/2025 11:45:16 AM,MNQ_Target_ca2a5f3b-7e6a-42f8-9b51-ee4ea60a059a,MNQ_VIXBuy_638829063164432948,($21.00),$4708.00,$0.00,$21.00,$21.00,$42.00,13,
1000,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21432.00,21442.50,5/15/2025 11:43:17 AM,5/15/2025 11:45:17 AM,MNQ_Target_c546c97b-1b6b-406d-8a03-812351d011b1,MNQ_VIXBuy_638829063174625193,($21.00),$4687.00,$0.00,$21.00,$21.00,$42.00,13,
1001,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,,Short,1,21436.75,21442.00,5/15/2025 11:44:08 AM,5/15/2025 11:45:23 AM,MNQ_Target_7058cd71-aedf-49bc-8df3-b38f8a5413df,MNQ_VIXBuy_638829063233928425,($10.50),$4676.50,$0.00,$10.50,$10.50,$21.00,9,
1002,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,,Long,1,21440.75,21444.50,5/15/2025 11:44:29 AM,5/15/2025 11:45:37 AM,MNQ_VIXBuy_638829062696591286,Close,$7.50,$4684.00,$0.00,$7.50,$9.50,$2.00,0,
1003,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,,Long,1,21441.00,21443.00,5/15/2025 11:45:25 AM,5/15/2025 11:45:46 AM,MNQ_VIXBuy_638829063262476439,Close,$4.00,$4688.00,$0.00,$3.50,$9.00,$5.00,0,
1004,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21445.75,21484.25,5/15/2025 11:45:52 AM,5/15/2025 12:58:10 PM,Close,Close,($77.00),$4611.00,$0.00,$77.00,$77.00,$154.00,0,
1005,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21470.25,21484.25,5/15/2025 12:44:59 PM,5/15/2025 12:58:10 PM,,Close,($28.00),$4583.00,$0.00,$43.50,$0.50,$28.50,0,
1006,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21470.25,21484.25,5/15/2025 12:45:00 PM,5/15/2025 12:58:10 PM,,Close,($28.00),$4555.00,$0.00,$43.50,$0.50,$28.50,0,
1007,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21480.50,21506.75,5/15/2025 12:45:35 PM,5/15/2025 1:32:03 PM,,MNQ_VIXBuy_638829127238668427,($52.50),$4502.50,$0.00,$52.50,$8.00,$60.50,0,
1008,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21443.75,21506.25,5/15/2025 11:45:35 AM,5/15/2025 1:32:06 PM,Close,MNQ_VIXBuy_638829127266798910,($125.00),$4377.50,$0.00,$125.00,$125.00,$250.00,0,
1009,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21443.50,21506.25,5/15/2025 11:45:43 AM,5/15/2025 1:32:07 PM,Close,MNQ_VIXBuy_638829127276818544,($125.50),$4252.00,$0.00,$125.50,$125.50,$251.00,0,
1010,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21506.75,21504.00,5/15/2025 1:30:47 PM,5/15/2025 1:32:22 PM,,,$55.00,$4307.00,$0.00,$75.00,$80.00,$25.00,0,
1011,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21499.75,21496.75,5/15/2025 1:33:09 PM,5/15/2025 1:34:11 PM,,,$60.00,$4367.00,$0.00,$105.00,$75.00,$15.00,0,
1012,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21496.00,21485.25,5/15/2025 1:34:17 PM,5/15/2025 1:35:14 PM,MNQ_ScaleIn_638829127242794505,MNQ_Stop_608dbbe4-7e27-46e8-bcfc-a5026123f06b,($21.50),$4345.50,$0.00,$21.50,$1.50,$23.00,7,
1013,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21495.25,21484.50,5/15/2025 1:34:17 PM,5/15/2025 1:35:14 PM,MNQ_ScaleIn_638829127280762848,MNQ_Stop_b8f91019-122d-48a0-be3f-cd65f802b75a,($21.50),$4324.00,$0.00,$23.00,$3.00,$24.50,7,
1014,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21506.50,21484.50,5/15/2025 1:32:09 PM,5/15/2025 1:35:14 PM,MNQ_VIXBuy_638829127296883980,MNQ_Stop_c89400a9-098a-4258-9e6d-2fe902eb14df,($44.00),$4280.00,$0.00,$44.00,$3.50,$47.50,20,
1015,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21495.50,21484.50,5/15/2025 1:34:17 PM,5/15/2025 1:35:14 PM,MNQ_ScaleIn_638829127301265670,MNQ_Stop_c89400a9-098a-4258-9e6d-2fe902eb14df,($22.00),$4258.00,$0.00,$22.00,$2.50,$24.50,7,
1016,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21494.50,21482.75,5/15/2025 1:34:17 PM,5/15/2025 1:35:25 PM,MNQ_ScaleIn_638829127270807386,MNQ_Stop_7a1242c6-3914-4642-bd05-0f0800a64559,($23.50),$4234.50,$0.00,$23.50,$4.50,$28.00,8,
1017,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21496.00,21500.75,5/15/2025 1:36:11 PM,5/15/2025 1:36:38 PM,,,($95.00),$4139.50,$0.00,$95.00,$15.00,$110.00,0,
1018,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21498.25,21501.75,5/15/2025 1:36:40 PM,5/15/2025 1:36:58 PM,,,($70.00),$4069.50,$0.00,$70.00,$105.00,$175.00,0,
1019,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21493.50,21497.25,5/15/2025 1:37:17 PM,5/15/2025 1:38:33 PM,,,($75.00),$3994.50,$0.00,$150.00,$35.00,$110.00,0,
1020,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21492.25,21493.00,5/15/2025 1:39:23 PM,5/15/2025 1:40:43 PM,,,($15.00),$3979.50,$0.00,$55.00,$100.00,$115.00,0,
1021,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21506.50,21494.00,5/15/2025 1:32:08 PM,5/15/2025 1:41:03 PM,MNQ_VIXBuy_638829127286848127,MNQ_EXIT_638829132642008498,($25.00),$3954.50,$0.00,$50.50,$3.50,$28.50,55,
1022,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Long,1,21493.75,21494.00,5/15/2025 1:34:18 PM,5/15/2025 1:41:03 PM,MNQ_ScaleIn_638829127291136318,MNQ_EXIT_638829132642008498,$0.50,$3955.00,$0.00,$25.00,$17.50,$17.00,42,
1023,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Short,1,21499.00,21496.75,5/15/2025 1:42:05 PM,5/15/2025 1:42:22 PM,,,$45.00,$4000.00,$0.00,$30.00,$45.00,$0.00,0,
1024,NQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,,Long,1,21495.25,21503.50,5/15/2025 1:42:35 PM,5/15/2025 1:43:37 PM,,,$165.00,$4165.00,$0.00,$30.00,$165.00,$0.00,0,
1025,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21485.25,21488.25,5/15/2025 1:35:14 PM,5/15/2025 1:48:20 PM,MNQ_Stop_608dbbe4-7e27-46e8-bcfc-a5026123f06b,,($6.00),$4159.00,$0.00,$6.00,$6.00,$12.00,0,
1026,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21495.00,21481.25,5/15/2025 1:41:05 PM,5/15/2025 1:54:02 PM,MNQ_VIXSell_638829132659131517,MNQ_Target_eed6098d-d967-4cb1-9f2c-1ca3d1b08893,$27.50,$4186.50,$0.00,$28.50,$30.00,$2.50,79,
1027,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21506.75,21481.25,5/15/2025 1:43:41 PM,5/15/2025 1:54:02 PM,MNQ_ScaleIn_638829132662396483,MNQ_Target_eed6098d-d967-4cb1-9f2c-1ca3d1b08893,$51.00,$4237.50,$0.00,$5.00,$53.50,$2.50,63,
1028,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21494.25,21480.50,5/15/2025 1:41:04 PM,5/15/2025 1:54:02 PM,MNQ_VIXSell_638829132649062546,MNQ_Target_8ac8065c-2f55-4714-aa11-8039d6aadd77,$27.50,$4265.00,$0.00,$30.00,$28.50,$1.00,79,
1029,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21508.00,21480.50,5/15/2025 1:44:01 PM,5/15/2025 1:54:02 PM,MNQ_ScaleIn_638829132653102478,MNQ_Target_8ac8065c-2f55-4714-aa11-8039d6aadd77,$55.00,$4320.00,$0.00,$2.50,$56.00,$1.00,61,
1030,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21482.75,21479.00,5/15/2025 1:35:25 PM,5/15/2025 1:54:06 PM,MNQ_Stop_7a1242c6-3914-4642-bd05-0f0800a64559,MNQ_Target_0f445754-7fdd-49f8-a1d3-e8258361ffea,$7.50,$4327.50,$0.00,$7.50,$7.50,$0.00,113,
1031,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21484.50,21479.25,5/15/2025 1:35:14 PM,5/15/2025 1:54:06 PM,MNQ_Stop_b8f91019-122d-48a0-be3f-cd65f802b75a,MNQ_Target_33704b5b-3407-4b5a-a3eb-d48186780e7b,$10.50,$4338.00,$0.00,$10.50,$10.50,$0.00,114,
1032,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21493.00,21479.25,5/15/2025 1:41:03 PM,5/15/2025 1:54:06 PM,MNQ_VIXSell_638829132636696065,MNQ_Target_33704b5b-3407-4b5a-a3eb-d48186780e7b,$27.50,$4365.50,$0.00,$32.50,$28.00,$0.50,79,
1033,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21495.00,21479.00,5/15/2025 1:41:06 PM,5/15/2025 1:54:06 PM,MNQ_VIXSell_638829132673869903,MNQ_Target_0f445754-7fdd-49f8-a1d3-e8258361ffea,$32.00,$4397.50,$0.00,$28.50,$33.00,$1.00,79,
1034,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21493.25,21473.75,5/15/2025 1:41:02 PM,5/15/2025 1:55:47 PM,MNQ_VIXSell_638829132626154769,MNQ_Target_8c077a4f-3106-4bda-9ecf-f2a7c9d0bebf,$39.00,$4436.50,$0.00,$32.00,$40.50,$1.50,89,
1035,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21505.00,21473.75,5/15/2025 1:43:37 PM,5/15/2025 1:55:47 PM,MNQ_ScaleIn_638829132630704355,MNQ_Target_8c077a4f-3106-4bda-9ecf-f2a7c9d0bebf,$62.50,$4499.00,$0.00,$8.50,$64.00,$1.50,74,
1036,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21504.75,21468.00,5/15/2025 1:43:37 PM,5/15/2025 1:59:26 PM,MNQ_ScaleIn_638829132641471782,MNQ_Target_b67ccda8-b94b-4c6d-b609-5b0e8a32201b,$73.50,$4572.50,$0.00,$9.00,$73.50,$0.00,96,
1037,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21506.00,21468.25,5/15/2025 1:44:40 PM,5/15/2025 1:59:26 PM,,MNQ_Target_076574e6-0b50-4d75-81c0-bee383757aef,$75.50,$4648.00,$0.00,$4.50,$75.50,$0.00,0,
1038,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21508.00,21464.00,5/15/2025 1:44:01 PM,5/15/2025 2:00:36 PM,MNQ_ScaleIn_638829132679303510,MNQ_Target_2c2e6e57-5a65-422a-b510-f2168ed82418,$88.00,$4736.00,$0.00,$2.50,$88.00,$0.00,100,
1039,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21473.00,21458.50,5/15/2025 1:56:07 PM,5/15/2025 2:01:05 PM,MNQ_VIXSell_638829141685778359,MNQ_Target_e25f9bed-5eae-45ef-8004-79b532bd4b16,$29.00,$4765.00,$0.00,$21.00,$29.00,$0.00,31,
1040,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21405.25,21422.00,5/15/2025 2:28:07 PM,5/15/2025 2:30:33 PM,MNQ_VIXSell_638829160879758302,StopCancelClose,($33.50),$4731.50,$0.00,$34.00,$10.50,$44.00,0,
1041,MNQ JUN25,EXPRESSMay1413863254!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21421.50,21421.75,5/15/2025 2:30:33 PM,5/15/2025 2:30:33 PM,MNQ_ScaleIn_638829160883861910,StopCancelClose,($0.50),$4731.00,$0.00,$1.50,$0.00,$0.50,0,
1042,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21481.25,21431.50,5/15/2025 1:55:09 PM,5/15/2025 2:31:27 PM,MNQ_VIXSell_638829141105151995,MNQ_Stop_fceed515-bf5d-4dd4-916a-acc3291f1708,$99.50,$4830.50,$0.00,$4.50,$99.50,$0.00,219,
1043,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21403.50,21431.50,5/15/2025 2:28:01 PM,5/15/2025 2:31:27 PM,MNQ_VIXSell_638829160826255178,MNQ_Stop_fceed515-bf5d-4dd4-916a-acc3291f1708,($56.00),$4774.50,$0.00,$56.00,$7.00,$63.00,21,
1044,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21481.00,21434.75,5/15/2025 1:55:07 PM,5/15/2025 2:31:27 PM,MNQ_VIXSell_638829141085786908,MNQ_Stop_d9f78e84-7a78-4234-ae62-1a6abd088d1b,$92.50,$4867.00,$0.00,$5.00,$92.50,$0.00,219,
1045,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21405.75,21434.75,5/15/2025 2:28:06 PM,5/15/2025 2:31:27 PM,MNQ_VIXSell_638829160869593765,MNQ_Stop_d9f78e84-7a78-4234-ae62-1a6abd088d1b,($58.00),$4809.00,$0.00,$58.00,$11.50,$69.50,21,
1046,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21405.50,21434.75,5/15/2025 2:28:05 PM,5/15/2025 2:31:27 PM,MNQ_VIXSell_638829160859557883,MNQ_Stop_1771820d-46a1-41d6-802e-819e59dc41c3,($58.50),$4750.50,$0.00,$58.50,$11.00,$69.50,21,
1047,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21419.50,21434.75,5/15/2025 2:30:26 PM,5/15/2025 2:31:27 PM,MNQ_ScaleIn_638829160863836698,MNQ_Stop_1771820d-46a1-41d6-802e-819e59dc41c3,($30.50),$4720.00,$0.00,$30.50,$8.00,$38.50,7,
1048,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21479.00,21435.25,5/15/2025 1:55:13 PM,5/15/2025 2:31:32 PM,MNQ_VIXSell_638829141141811842,MNQ_Stop_a8ff38e9-f843-4ae3-a4cd-3b86bfc60fef,$87.50,$4807.50,$0.00,$9.00,$87.50,$0.00,219,
1049,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21405.00,21435.25,5/15/2025 2:28:03 PM,5/15/2025 2:31:32 PM,MNQ_VIXSell_638829160840454962,MNQ_Stop_a8ff38e9-f843-4ae3-a4cd-3b86bfc60fef,($60.50),$4747.00,$0.00,$60.50,$10.00,$70.50,22,
1050,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21419.75,21416.25,5/15/2025 2:30:26 PM,5/15/2025 2:38:34 PM,MNQ_ScaleIn_638829160873805836,MNQ_Target_cd8d2568-85ae-4d87-b58e-57a0a6897ac5,$7.00,$4754.00,$0.00,$30.00,$8.50,$1.50,50,
1051,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21435.25,21423.25,5/15/2025 2:34:06 PM,5/15/2025 2:45:17 PM,MNQ_VIXSell_638829164473464098,MNQ_Target_4c650307-cf5d-437e-8d15-8cbce6bde904,$24.00,$4778.00,$0.00,$13.00,$38.50,$14.50,68,
1052,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21417.50,21413.00,5/15/2025 2:30:24 PM,5/15/2025 2:45:53 PM,MNQ_ScaleIn_638829160830438820,MNQ_Target_49dda41c-43ee-46f6-9bec-5544636d26a1,$9.00,$4787.00,$0.00,$28.00,$9.00,$0.00,94,
1053,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21420.25,21410.75,5/15/2025 2:30:27 PM,5/15/2025 2:47:42 PM,MNQ_ScaleIn_638829160844602517,MNQ_Target_648543eb-bb5c-4c21-ba77-bf84b3f757cb,$19.00,$4806.00,$0.00,$29.00,$19.00,$0.00,105,
1054,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21433.75,21406.75,5/15/2025 2:34:05 PM,5/15/2025 2:48:14 PM,MNQ_VIXSell_638829164463453552,MNQ_Target_06e126b4-3c12-48ef-86e8-fa5072c1976c,$54.00,$4860.00,$0.00,$16.50,$54.50,$0.50,86,
1055,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21438.00,21404.75,5/15/2025 2:42:06 PM,5/15/2025 2:48:14 PM,MNQ_VIXSell_638829169271777425,MNQ_Target_a4b7cae2-fe24-4dac-9d2e-d72e15a3fd8f,$66.50,$4926.50,$0.00,$6.00,$66.50,$0.00,38,
1056,MNQ JUN25,EXPRESSApr3013436618!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21431.50,21400.25,5/15/2025 2:34:02 PM,5/15/2025 2:53:38 PM,MNQ_VIXSell_638829164429722793,MNQ_Target_c9751125-9ed6-43bf-a2a5-029a5ce93ad8,$62.50,$4989.00,$0.00,$21.00,$62.50,$0.00,118,
1057,MNQ JUN25,EXPRESSMay213529590!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21420.75,21390.00,5/15/2025 2:46:11 PM,5/15/2025 2:55:08 PM,MNQ_VIXSell_638829171724863846,MNQ_Target_3e4b765c-cd5f-498f-8d61-e0960da53cbc,$61.50,$5050.50,$0.00,$7.50,$61.50,$0.00,54,
1058,MNQ JUN25,EXPRESSMay913746761!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21432.25,21389.25,5/15/2025 2:34:03 PM,5/15/2025 2:55:08 PM,MNQ_VIXSell_638829164444478222,MNQ_Target_1f7a5d01-6068-488f-ad86-edfa6a912d1c,$86.00,$5136.50,$0.00,$19.50,$86.00,$0.00,127,
1059,MNQ JUN25,EXPRESSMay213529692!TopstepTrader!TopstepTrader,VIXPredictionTrader,Short,1,21407.75,21386.00,5/15/2025 2:53:02 PM,5/15/2025 3:00:22 PM,MNQ_VIXSell_638829175833043565,MNQ_Target_906c2ed4-f405-40ff-b2d6-e31a84b4f3e0,$43.50,$5180.00,$0.00,$3.50,$43.50,$0.00,45,
